"symbol"	"log2fc"	"pv"	"fdr"	"sv"	"dataset_id"	"dataset_annot"
"Krtap5-2"	-0.2547675	0.028	0.675923	-1.55284196865778	"GSE29048"	"pdx1_intestinal_epithelium"
"D9Ertd496e"	-0.2547875	0.0195	0.6503108	-1.70996538863748	"GSE29048"	"pdx1_intestinal_epithelium"
"Gmcl1"	-0.25512	0.00779	0.5802811	-2.10846254232744	"GSE29048"	"pdx1_intestinal_epithelium"
"Tac2"	-0.255215	0.0194	0.6497492	-1.71219827006977	"GSE29048"	"pdx1_intestinal_epithelium"
"2210411G17Rik"	-0.255465	0.00372	0.5282287	-2.4294570601181	"GSE29048"	"pdx1_intestinal_epithelium"
"Unc45bos"	-0.2555375	0.0367	0.6863534	-1.43533393574791	"GSE29048"	"pdx1_intestinal_epithelium"
"4930572J10Rik"	-0.2557975	0.023	0.6601844	-1.63827216398241	"GSE29048"	"pdx1_intestinal_epithelium"
"Slc35c2"	-0.2558175	0.00656	0.5647294	-2.18309616062434	"GSE29048"	"pdx1_intestinal_epithelium"
"Eya1"	-0.2558525	0.0452	0.6949526	-1.34486156518862	"GSE29048"	"pdx1_intestinal_epithelium"
"1700003F12Rik"	-0.2558725	0.0103	0.6002057	-1.98716277529483	"GSE29048"	"pdx1_intestinal_epithelium"
"Dopey1"	-0.2560975	0.00375	0.5282287	-2.42596873227228	"GSE29048"	"pdx1_intestinal_epithelium"
"Mid1"	-0.25627	0.0125	0.6184271	-1.90308998699194	"GSE29048"	"pdx1_intestinal_epithelium"
"Fancm"	-0.256655	0.0035	0.5282287	-2.45593195564972	"GSE29048"	"pdx1_intestinal_epithelium"
"Sh2d4b"	-0.2568725	0.0178	0.6460755	-1.74957999769111	"GSE29048"	"pdx1_intestinal_epithelium"
"Col19a1"	-0.2569175	0.00903	0.5958631	-2.04431224968649	"GSE29048"	"pdx1_intestinal_epithelium"
"Cask"	-0.25698	0.0174	0.6444095	-1.7594507517174	"GSE29048"	"pdx1_intestinal_epithelium"
"Armcx3"	-0.2572625	0.031	0.675923	-1.50863830616573	"GSE29048"	"pdx1_intestinal_epithelium"
"Meis1"	-0.2573075	0.0307	0.675923	-1.51286162452281	"GSE29048"	"pdx1_intestinal_epithelium"
"6720420G18Rik"	-0.2574625	0.0327	0.6806587	-1.48545224733971	"GSE29048"	"pdx1_intestinal_epithelium"
"Tmem59l"	-0.2575025	0.00787	0.5803856	-2.10402526764094	"GSE29048"	"pdx1_intestinal_epithelium"
"D630029K05Rik"	-0.257615	0.0244	0.6617042	-1.61261017366127	"GSE29048"	"pdx1_intestinal_epithelium"
"Serpinb5"	-0.257695	0.0111	0.6002057	-1.95467702121334	"GSE29048"	"pdx1_intestinal_epithelium"
"BC028471"	-0.2577225	0.0212	0.6601844	-1.67366413907125	"GSE29048"	"pdx1_intestinal_epithelium"
"Dcaf5"	-0.25778	0.0276	0.6731189	-1.55909091793478	"GSE29048"	"pdx1_intestinal_epithelium"
"Fbln5"	-0.2578925	0.016	0.6369471	-1.79588001734408	"GSE29048"	"pdx1_intestinal_epithelium"
"Alx3"	-0.2588725	0.0121	0.6167583	-1.91721462968355	"GSE29048"	"pdx1_intestinal_epithelium"
"Srpk2"	-0.2590225	0.0116	0.6084532	-1.93554201077308	"GSE29048"	"pdx1_intestinal_epithelium"
"C920006O11Rik"	-0.2594475	0.0154	0.6323735	-1.81247927916354	"GSE29048"	"pdx1_intestinal_epithelium"
"Hbb-y"	-0.259825	0.0164	0.6415594	-1.7851561519523	"GSE29048"	"pdx1_intestinal_epithelium"
"Tmem86b"	-0.2602025	0.00417	0.5282287	-2.37986394502624	"GSE29048"	"pdx1_intestinal_epithelium"
"Vsig2"	-0.2607575	0.0431	0.6932074	-1.36552272983927	"GSE29048"	"pdx1_intestinal_epithelium"
"D1Ertd164e"	-0.26105	0.0196	0.6508093	-1.70774392864352	"GSE29048"	"pdx1_intestinal_epithelium"
"Syt7"	-0.2615575	0.0352	0.6850681	-1.45345733652187	"GSE29048"	"pdx1_intestinal_epithelium"
"Rps6ka4"	-0.262	0.03	0.675923	-1.52287874528034	"GSE29048"	"pdx1_intestinal_epithelium"
"Zfp462"	-0.2623025	0.00938	0.5979902	-2.02779716162094	"GSE29048"	"pdx1_intestinal_epithelium"
"Col25a1"	-0.2628225	0.00303	0.5212774	-2.51855737149769	"GSE29048"	"pdx1_intestinal_epithelium"
"Chat"	-0.26285	0.00527	0.5647294	-2.27818938478745	"GSE29048"	"pdx1_intestinal_epithelium"
"Zcrb1"	-0.263145	0.0423	0.6929276	-1.37365963262496	"GSE29048"	"pdx1_intestinal_epithelium"
"Myo19"	-0.263275	0.0236	0.6601844	-1.62708799702989	"GSE29048"	"pdx1_intestinal_epithelium"
"Riok2"	-0.2634925	0.0174	0.6430936	-1.7594507517174	"GSE29048"	"pdx1_intestinal_epithelium"
"Tbc1d30"	-0.2635775	0.0196	0.6508093	-1.70774392864352	"GSE29048"	"pdx1_intestinal_epithelium"
"Fam208b"	-0.263785	0.00803	0.5807589	-2.09528445472132	"GSE29048"	"pdx1_intestinal_epithelium"
"Sltm"	-0.263845	0.00198	0.4974744	-2.70333480973847	"GSE29048"	"pdx1_intestinal_epithelium"
"4933424G06Rik"	-0.2645	0.0139	0.6258575	-1.85698519974591	"GSE29048"	"pdx1_intestinal_epithelium"
"Edaradd"	-0.264755	0.0232	0.6601844	-1.6345120151091	"GSE29048"	"pdx1_intestinal_epithelium"
"Smim8"	-0.2653775	0.029	0.675923	-1.53760200210104	"GSE29048"	"pdx1_intestinal_epithelium"
"P4htm"	-0.2653975	0.0195	0.650807	-1.70996538863748	"GSE29048"	"pdx1_intestinal_epithelium"
"Pgam2"	-0.26555	0.0193	0.6497492	-1.71444269099223	"GSE29048"	"pdx1_intestinal_epithelium"
"Penk"	-0.265575	0.038	0.6877728	-1.42021640338319	"GSE29048"	"pdx1_intestinal_epithelium"
"Zic4"	-0.26662	0.0317	0.6782049	-1.49894073778225	"GSE29048"	"pdx1_intestinal_epithelium"
"Taar1"	-0.2667475	0.026	0.6705072	-1.58502665202918	"GSE29048"	"pdx1_intestinal_epithelium"
"4930518I15Rik"	-0.2670075	0.0295	0.675923	-1.53017798402184	"GSE29048"	"pdx1_intestinal_epithelium"
"Rbm25"	-0.2670525	0.0371	0.6863534	-1.43062609038495	"GSE29048"	"pdx1_intestinal_epithelium"
"Uri1"	-0.2674675	0.0164	0.6412893	-1.7851561519523	"GSE29048"	"pdx1_intestinal_epithelium"
"Cldn9"	-0.2674825	0.0401	0.6899248	-1.39685562737982	"GSE29048"	"pdx1_intestinal_epithelium"
"Reep5"	-0.267725	0.00414	0.5282287	-2.3829996588791	"GSE29048"	"pdx1_intestinal_epithelium"
"Tcf12"	-0.2677475	0.00698	0.565414	-2.15614457737684	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm31765"	-0.267865	0.00833	0.5845301	-2.07935499859321	"GSE29048"	"pdx1_intestinal_epithelium"
"Pla2g4e"	-0.2680975	0.00851	0.5869919	-2.07007043991541	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm36012"	-0.26833	0.0449	0.6949526	-1.34775365899668	"GSE29048"	"pdx1_intestinal_epithelium"
"Mgat5"	-0.26847	0.0179	0.6460755	-1.74714696902011	"GSE29048"	"pdx1_intestinal_epithelium"
"Susd5"	-0.2685225	0.00801	0.5807589	-2.09636748391576	"GSE29048"	"pdx1_intestinal_epithelium"
"Ahcyl1"	-0.26875	0.00914	0.5958631	-2.03905380426617	"GSE29048"	"pdx1_intestinal_epithelium"
"Hoxd13"	-0.2687925	0.00793	0.5803856	-2.1007268126824	"GSE29048"	"pdx1_intestinal_epithelium"
"Kcnq1ot1"	-0.268925	0.0165	0.6419925	-1.78251605578609	"GSE29048"	"pdx1_intestinal_epithelium"
"Ext1"	-0.270525	0.0389	0.6890565	-1.41005039867429	"GSE29048"	"pdx1_intestinal_epithelium"
"Lsm6"	-0.270675	0.0401	0.6899248	-1.39685562737982	"GSE29048"	"pdx1_intestinal_epithelium"
"Ankef1"	-0.2718025	0.026	0.6705072	-1.58502665202918	"GSE29048"	"pdx1_intestinal_epithelium"
"6430537K16Rik"	-0.2718725	0.00333	0.5212774	-2.47755576649368	"GSE29048"	"pdx1_intestinal_epithelium"
"2700008E08Rik"	-0.2721025	0.0281	0.675923	-1.55129368009492	"GSE29048"	"pdx1_intestinal_epithelium"
"LOC552902"	-0.2721025	0.00752	0.5801258	-2.12378215940836	"GSE29048"	"pdx1_intestinal_epithelium"
"Actl6a"	-0.27216	0.0308	0.675923	-1.51144928349956	"GSE29048"	"pdx1_intestinal_epithelium"
"Zswim5"	-0.2723225	0.00595	0.5647294	-2.22548303427145	"GSE29048"	"pdx1_intestinal_epithelium"
"4930434J06Rik"	-0.272885	0.0369	0.6863534	-1.43297363384094	"GSE29048"	"pdx1_intestinal_epithelium"
"Sytl1"	-0.273415	0.00954	0.5979902	-2.0204516252959	"GSE29048"	"pdx1_intestinal_epithelium"
"Nr2e3"	-0.2735375	0.00395	0.5282287	-2.40340290437354	"GSE29048"	"pdx1_intestinal_epithelium"
"Rap1gap"	-0.2736325	0.0447	0.6949526	-1.34969247686806	"GSE29048"	"pdx1_intestinal_epithelium"
"2810410P21Rik"	-0.2738025	0.0128	0.6193026	-1.89279003035213	"GSE29048"	"pdx1_intestinal_epithelium"
"Arf3"	-0.273835	0.0458	0.6949526	-1.33913452199613	"GSE29048"	"pdx1_intestinal_epithelium"
"Sstr5"	-0.27413	0.0277	0.6754745	-1.55752023093555	"GSE29048"	"pdx1_intestinal_epithelium"
"4933433G08Rik"	-0.27426	0.00908	0.5958631	-2.04191415147891	"GSE29048"	"pdx1_intestinal_epithelium"
"Cdc16"	-0.274435	0.0398	0.6891608	-1.40011692792631	"GSE29048"	"pdx1_intestinal_epithelium"
"Hus1"	-0.2748275	0.0117	0.6089808	-1.93181413825384	"GSE29048"	"pdx1_intestinal_epithelium"
"LOC100862268"	-0.27529	0.00563	0.5647294	-2.24949160514865	"GSE29048"	"pdx1_intestinal_epithelium"
"Smim5"	-0.27547	0.00468	0.5464065	-2.32975414692588	"GSE29048"	"pdx1_intestinal_epithelium"
"Gprc5d"	-0.275685	0.00459	0.5395343	-2.33818731446274	"GSE29048"	"pdx1_intestinal_epithelium"
"Atp2a2"	-0.275885	0.0161	0.6398356	-1.79317412396815	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm17167///Gm21093///Gm21075///Gm3893///Gm10600///LOC100041536///Gm2163///Gm7819///Gm5859"	-0.276115	0.0182	0.6489136	-1.73992861201493	"GSE29048"	"pdx1_intestinal_epithelium"
"Pcgf1"	-0.2764	0.0121	0.6167583	-1.91721462968355	"GSE29048"	"pdx1_intestinal_epithelium"
"Proscos"	-0.2768075	0.00638	0.5647294	-2.19517932127884	"GSE29048"	"pdx1_intestinal_epithelium"
"4932435O22Rik"	-0.2771425	0.00696	0.5648601	-2.15739076038944	"GSE29048"	"pdx1_intestinal_epithelium"
"Xlr5b///Xlr5a///Xlr5c"	-0.27741	0.00811	0.5807589	-2.09097914578884	"GSE29048"	"pdx1_intestinal_epithelium"
"Ankib1"	-0.278235	0.0434	0.6932074	-1.36251027048749	"GSE29048"	"pdx1_intestinal_epithelium"
"Pde3a"	-0.27954	0.0105	0.6002057	-1.97881070093006	"GSE29048"	"pdx1_intestinal_epithelium"
"Gls"	-0.2797825	0.00256	0.5110063	-2.59176003468815	"GSE29048"	"pdx1_intestinal_epithelium"
"Pitpnm3"	-0.2807725	0.00172	0.4813374	-2.76447155309245	"GSE29048"	"pdx1_intestinal_epithelium"
"Rab26"	-0.28245	0.0108	0.6002057	-1.96657624451305	"GSE29048"	"pdx1_intestinal_epithelium"
"4931407E12Rik"	-0.2826475	0.0289	0.675923	-1.53910215724345	"GSE29048"	"pdx1_intestinal_epithelium"
"St3gal6"	-0.284025	0.00658	0.5647294	-2.18177410638604	"GSE29048"	"pdx1_intestinal_epithelium"
"Cpn1"	-0.2842025	0.0093	0.5979902	-2.03151705144606	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm5544"	-0.284395	0.00934	0.5979902	-2.02965312376991	"GSE29048"	"pdx1_intestinal_epithelium"
"Cdc42ep1"	-0.28463	0.00569	0.5647294	-2.24488773360493	"GSE29048"	"pdx1_intestinal_epithelium"
"Mcm10"	-0.2849775	0.00103	0.4247468	-2.98716277529483	"GSE29048"	"pdx1_intestinal_epithelium"
"Rgmb"	-0.2850875	0.0119	0.6132028	-1.92445303860747	"GSE29048"	"pdx1_intestinal_epithelium"
"Fktn"	-0.285205	0.0314	0.675923	-1.50307035192679	"GSE29048"	"pdx1_intestinal_epithelium"
"Arc"	-0.2853125	0.0447	0.6949526	-1.34969247686806	"GSE29048"	"pdx1_intestinal_epithelium"
"AA407111"	-0.2856825	0.00613	0.5647294	-2.21253952548158	"GSE29048"	"pdx1_intestinal_epithelium"
"2310043L19Rik"	-0.2859775	0.00637	0.5647294	-2.19586056766465	"GSE29048"	"pdx1_intestinal_epithelium"
"Scnn1g"	-0.2860775	0.0359	0.6863534	-1.44490555142168	"GSE29048"	"pdx1_intestinal_epithelium"
"Dtnb"	-0.2863125	0.00684	0.5647294	-2.16494389827988	"GSE29048"	"pdx1_intestinal_epithelium"
"Smco1"	-0.28651	0.0175	0.6444095	-1.75696195131371	"GSE29048"	"pdx1_intestinal_epithelium"
"Supt6"	-0.2867575	0.00257	0.5110063	-2.59006687666871	"GSE29048"	"pdx1_intestinal_epithelium"
"LOC102641119///Iqgap1"	-0.2868225	0.0267	0.6712341	-1.57348873863542	"GSE29048"	"pdx1_intestinal_epithelium"
"Snw1"	-0.2868825	0.0227	0.6601844	-1.64397414280688	"GSE29048"	"pdx1_intestinal_epithelium"
"Pygo1"	-0.2869225	0.0324	0.6798624	-1.48945498979339	"GSE29048"	"pdx1_intestinal_epithelium"
"Dazl"	-0.2876025	0.00965	0.598411	-2.01547268665621	"GSE29048"	"pdx1_intestinal_epithelium"
"Sorbs2"	-0.28762	0.0044	0.5391755	-2.35654732351381	"GSE29048"	"pdx1_intestinal_epithelium"
"Tln2"	-0.2885025	0.00143	0.4566627	-2.84466396253494	"GSE29048"	"pdx1_intestinal_epithelium"
"Rassf8"	-0.2885125	0.0381	0.6881869	-1.41907502432438	"GSE29048"	"pdx1_intestinal_epithelium"
"1810010D01Rik"	-0.2888225	0.0403	0.6903633	-1.39469495385889	"GSE29048"	"pdx1_intestinal_epithelium"
"Gpatch2"	-0.2889975	0.000633	0.3688252	-3.19859628998264	"GSE29048"	"pdx1_intestinal_epithelium"
"C1ql3"	-0.2892075	0.0116	0.6084532	-1.93554201077308	"GSE29048"	"pdx1_intestinal_epithelium"
"Ap3m2"	-0.2892175	0.00209	0.4980822	-2.67985371388895	"GSE29048"	"pdx1_intestinal_epithelium"
"Pramel1"	-0.2894775	0.0289	0.675923	-1.53910215724345	"GSE29048"	"pdx1_intestinal_epithelium"
"4933428M09Rik"	-0.2896975	0.0106	0.6002057	-1.97469413473523	"GSE29048"	"pdx1_intestinal_epithelium"
"Cep164"	-0.2897125	0.00456	0.5395343	-2.34103515733557	"GSE29048"	"pdx1_intestinal_epithelium"
"Igf2bp1"	-0.2899175	0.026	0.6705072	-1.58502665202918	"GSE29048"	"pdx1_intestinal_epithelium"
"C77405"	-0.2899325	0.00114	0.4267186	-2.94309514866353	"GSE29048"	"pdx1_intestinal_epithelium"
"Tmem30a"	-0.289975	0.0045	0.5395343	-2.34678748622466	"GSE29048"	"pdx1_intestinal_epithelium"
"Fam133b"	-0.2900625	0.00983	0.599892	-2.00744648216786	"GSE29048"	"pdx1_intestinal_epithelium"
"Crtac1"	-0.2904375	0.00227	0.5043645	-2.64397414280688	"GSE29048"	"pdx1_intestinal_epithelium"
"Zbtb3"	-0.290515	0.00905	0.5958631	-2.0433514207948	"GSE29048"	"pdx1_intestinal_epithelium"
"Fam120c"	-0.291125	0.0106	0.6002057	-1.97469413473523	"GSE29048"	"pdx1_intestinal_epithelium"
"Prl7c1"	-0.29118	0.0135	0.6258575	-1.86966623150499	"GSE29048"	"pdx1_intestinal_epithelium"
"Igkv5-39"	-0.2913775	0.0129	0.6193026	-1.88941028970075	"GSE29048"	"pdx1_intestinal_epithelium"
"Cd300lb"	-0.2915625	0.0184	0.6489136	-1.73518217699046	"GSE29048"	"pdx1_intestinal_epithelium"
"Itgb2l"	-0.2920125	0.00626	0.5647294	-2.20342566678957	"GSE29048"	"pdx1_intestinal_epithelium"
"Col10a1"	-0.29212	0.00863	0.5891741	-2.06398920428479	"GSE29048"	"pdx1_intestinal_epithelium"
"Umodl1"	-0.2926875	0.00787	0.5803856	-2.10402526764094	"GSE29048"	"pdx1_intestinal_epithelium"
"Stat3"	-0.2928075	0.0189	0.6489136	-1.72353819582676	"GSE29048"	"pdx1_intestinal_epithelium"
"BC059841"	-0.2930525	0.017	0.6430936	-1.76955107862173	"GSE29048"	"pdx1_intestinal_epithelium"
"St6galnac2"	-0.2932325	0.0349	0.6850681	-1.45717457304082	"GSE29048"	"pdx1_intestinal_epithelium"
"Arfgef3"	-0.293445	0.00295	0.5212774	-2.53017798402184	"GSE29048"	"pdx1_intestinal_epithelium"
"Hmga2"	-0.2938025	0.00695	0.5648601	-2.15801519540989	"GSE29048"	"pdx1_intestinal_epithelium"
"Fus"	-0.293835	0.0107	0.6002057	-1.97061622231479	"GSE29048"	"pdx1_intestinal_epithelium"
"Slc4a4"	-0.2953675	0.00382	0.5282287	-2.41793663708829	"GSE29048"	"pdx1_intestinal_epithelium"
"Hc"	-0.29604	0.0125	0.6184271	-1.90308998699194	"GSE29048"	"pdx1_intestinal_epithelium"
"4933430H06Rik"	-0.2967925	0.00261	0.5110063	-2.58335949266172	"GSE29048"	"pdx1_intestinal_epithelium"
"Fkbp11"	-0.29689	0.0239	0.6601844	-1.62160209905186	"GSE29048"	"pdx1_intestinal_epithelium"
"Rab3il1"	-0.2969425	0.0456	0.6949526	-1.34103515733556	"GSE29048"	"pdx1_intestinal_epithelium"
"Aldh1l1"	-0.297145	0.00493	0.5502904	-2.30715308072277	"GSE29048"	"pdx1_intestinal_epithelium"
"Jmjd1c"	-0.2974125	0.0412	0.6910918	-1.38510278396687	"GSE29048"	"pdx1_intestinal_epithelium"
"Ahcyl2"	-0.2976925	0.0146	0.6258575	-1.83564714421556	"GSE29048"	"pdx1_intestinal_epithelium"
"Padi2"	-0.2976975	0.0155	0.6323735	-1.80966830182971	"GSE29048"	"pdx1_intestinal_epithelium"
"LOC553090///Papolg"	-0.2977275	0.00447	0.5395343	-2.34969247686806	"GSE29048"	"pdx1_intestinal_epithelium"
"Pcdh8"	-0.298045	0.0109	0.6002057	-1.96257350205938	"GSE29048"	"pdx1_intestinal_epithelium"
"Oma1"	-0.2981925	0.00557	0.5647294	-2.25414480482627	"GSE29048"	"pdx1_intestinal_epithelium"
"Hyal4"	-0.2983325	0.00195	0.4930571	-2.70996538863748	"GSE29048"	"pdx1_intestinal_epithelium"
"Yipf1"	-0.2985575	0.00981	0.5998099	-2.00833099262005	"GSE29048"	"pdx1_intestinal_epithelium"
"9630010G10Rik"	-0.2987575	0.0337	0.6826076	-1.47237009912866	"GSE29048"	"pdx1_intestinal_epithelium"
"Rab44"	-0.29881	0.0223	0.6601844	-1.65169513695184	"GSE29048"	"pdx1_intestinal_epithelium"
"5830458C19Rik"	-0.29952	0.00292	0.5212774	-2.53461714855158	"GSE29048"	"pdx1_intestinal_epithelium"
"Gcnt3"	-0.3002475	0.00458	0.5395343	-2.33913452199613	"GSE29048"	"pdx1_intestinal_epithelium"
"Slc38a3"	-0.3004475	0.00841	0.5846314	-2.07520400420209	"GSE29048"	"pdx1_intestinal_epithelium"
"Mtmr3"	-0.30065	0.0319	0.6783063	-1.49620931694282	"GSE29048"	"pdx1_intestinal_epithelium"
"Mfsd4b1"	-0.3014	0.0308	0.675923	-1.51144928349956	"GSE29048"	"pdx1_intestinal_epithelium"
"BB168181"	-0.30216	0.0121	0.6167583	-1.91721462968355	"GSE29048"	"pdx1_intestinal_epithelium"
"Mrpl35"	-0.30293	0.00305	0.5212774	-2.51570016065321	"GSE29048"	"pdx1_intestinal_epithelium"
"Itsn2"	-0.303055	0.0459	0.6949526	-1.33818731446274	"GSE29048"	"pdx1_intestinal_epithelium"
"Cgnl1"	-0.30377	0.00168	0.4813374	-2.77469071827414	"GSE29048"	"pdx1_intestinal_epithelium"
"Kansl2"	-0.304045	0.0242	0.6616355	-1.61618463401957	"GSE29048"	"pdx1_intestinal_epithelium"
"Nfia"	-0.304085	0.0405	0.6910918	-1.39254497678533	"GSE29048"	"pdx1_intestinal_epithelium"
"Hs2st1"	-0.3051025	0.0145	0.6258575	-1.83863199776503	"GSE29048"	"pdx1_intestinal_epithelium"
"Rps19-ps3///Rps19"	-0.305175	0.0225	0.6601844	-1.64781748188864	"GSE29048"	"pdx1_intestinal_epithelium"
"Ubox5"	-0.3057875	0.0118	0.6109834	-1.92811799269387	"GSE29048"	"pdx1_intestinal_epithelium"
"Kif6"	-0.305855	0.00154	0.4628017	-2.81247927916354	"GSE29048"	"pdx1_intestinal_epithelium"
"Lrrc15"	-0.3063225	0.0228	0.6601844	-1.64206515299955	"GSE29048"	"pdx1_intestinal_epithelium"
"Ptprn2"	-0.3065375	0.00286	0.5212774	-2.54363396687096	"GSE29048"	"pdx1_intestinal_epithelium"
"Sfmbt2"	-0.30725	0.00192	0.4930571	-2.71669877129645	"GSE29048"	"pdx1_intestinal_epithelium"
"Atp8b4"	-0.3088475	0.00675	0.5647294	-2.17069622716898	"GSE29048"	"pdx1_intestinal_epithelium"
"Rps6ka5"	-0.3092075	0.0325	0.6806115	-1.48811663902113	"GSE29048"	"pdx1_intestinal_epithelium"
"5830437K03Rik"	-0.3092425	0.00875	0.5910041	-2.05799194697769	"GSE29048"	"pdx1_intestinal_epithelium"
"Mbd4"	-0.3093125	0.0197	0.6513495	-1.70553377383841	"GSE29048"	"pdx1_intestinal_epithelium"
"4930519E07Rik"	-0.3094775	0.00688	0.5647294	-2.16241156176449	"GSE29048"	"pdx1_intestinal_epithelium"
"Agbl3"	-0.311525	0.0137	0.6258575	-1.86327943284359	"GSE29048"	"pdx1_intestinal_epithelium"
"Habp2"	-0.3118825	0.00416	0.5282287	-2.38090666937326	"GSE29048"	"pdx1_intestinal_epithelium"
"Kif21a"	-0.31195	0.0224	0.6601844	-1.64975198166584	"GSE29048"	"pdx1_intestinal_epithelium"
"A230102O21Rik"	-0.31209	0.011	0.6002057	-1.95860731484178	"GSE29048"	"pdx1_intestinal_epithelium"
"5830415B17Rik"	-0.3135675	0.0157	0.6330054	-1.80410034759077	"GSE29048"	"pdx1_intestinal_epithelium"
"Hnrnpr"	-0.3135925	0.004	0.5282287	-2.39794000867204	"GSE29048"	"pdx1_intestinal_epithelium"
"8430422H06Rik"	-0.313775	0.0444	0.6949526	-1.35261702988538	"GSE29048"	"pdx1_intestinal_epithelium"
"Ralyl"	-0.3139025	0.00409	0.5282287	-2.38827669199266	"GSE29048"	"pdx1_intestinal_epithelium"
"Lmln"	-0.3140425	0.00624	0.5647294	-2.20481541031758	"GSE29048"	"pdx1_intestinal_epithelium"
"Rnase4"	-0.3141	0.00415	0.5282287	-2.38195190328791	"GSE29048"	"pdx1_intestinal_epithelium"
"C230004F18Rik"	-0.3142425	0.042	0.6924844	-1.3767507096021	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm15698"	-0.3153575	0.00417	0.5282287	-2.37986394502624	"GSE29048"	"pdx1_intestinal_epithelium"
"Mdm4"	-0.3156175	0.0175	0.6452327	-1.75696195131371	"GSE29048"	"pdx1_intestinal_epithelium"
"Gramd3"	-0.316575	0.0304	0.675923	-1.51712641639125	"GSE29048"	"pdx1_intestinal_epithelium"
"Mprip"	-0.31678	0.00216	0.5023533	-2.66554624884907	"GSE29048"	"pdx1_intestinal_epithelium"
"B230118H07Rik"	-0.3173075	0.00134	0.4437805	-2.87289520163519	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm9930"	-0.318015	0.026	0.6705072	-1.58502665202918	"GSE29048"	"pdx1_intestinal_epithelium"
"Copz2"	-0.31821	0.034	0.6842015	-1.46852108295774	"GSE29048"	"pdx1_intestinal_epithelium"
"Pzp"	-0.3185625	0.00692	0.5647294	-2.15989390554324	"GSE29048"	"pdx1_intestinal_epithelium"
"5730408A14Rik"	-0.3187575	0.000477	0.3359763	-3.32148162095989	"GSE29048"	"pdx1_intestinal_epithelium"
"Rnf25"	-0.31943	0.0215	0.6601844	-1.66756154008439	"GSE29048"	"pdx1_intestinal_epithelium"
"Rnf186"	-0.319535	0.0341	0.6842015	-1.4672456210075	"GSE29048"	"pdx1_intestinal_epithelium"
"Cfhr3"	-0.3200675	0.00577	0.5647294	-2.23882418684427	"GSE29048"	"pdx1_intestinal_epithelium"
"Mypn"	-0.3206275	0.0151	0.6301309	-1.82102305270683	"GSE29048"	"pdx1_intestinal_epithelium"
"Cp"	-0.3215275	0.0192	0.6494671	-1.71669877129645	"GSE29048"	"pdx1_intestinal_epithelium"
"1110059G02Rik///Sntb1"	-0.3216225	0.0216	0.6601844	-1.66554624884907	"GSE29048"	"pdx1_intestinal_epithelium"
"Acvr2b"	-0.3222875	0.00777	0.5802811	-2.10957898119909	"GSE29048"	"pdx1_intestinal_epithelium"
"Cnrip1"	-0.3226775	0.0104	0.6002057	-1.98296666070122	"GSE29048"	"pdx1_intestinal_epithelium"
"Il4i1"	-0.3227425	0.00586	0.5647294	-2.23210238398191	"GSE29048"	"pdx1_intestinal_epithelium"
"BB114814"	-0.3228375	0.0109	0.6002057	-1.96257350205938	"GSE29048"	"pdx1_intestinal_epithelium"
"Vps13c"	-0.3228725	0.00614	0.5647294	-2.21183162885883	"GSE29048"	"pdx1_intestinal_epithelium"
"Reg1"	-0.32295	0.00273	0.5175718	-2.56383735295924	"GSE29048"	"pdx1_intestinal_epithelium"
"Sox9"	-0.323	0.035	0.6850681	-1.45593195564972	"GSE29048"	"pdx1_intestinal_epithelium"
"Nisch"	-0.3230375	0.00194	0.4930571	-2.71219827006977	"GSE29048"	"pdx1_intestinal_epithelium"
"Dlx4"	-0.3232775	0.00188	0.4911132	-2.72584215073632	"GSE29048"	"pdx1_intestinal_epithelium"
"Sox11"	-0.324755	0.00302	0.5212774	-2.51999305704285	"GSE29048"	"pdx1_intestinal_epithelium"
"Lfng"	-0.3254375	0.000273	0.2536482	-3.56383735295924	"GSE29048"	"pdx1_intestinal_epithelium"
"Slc24a2"	-0.3273375	0.0155	0.6329947	-1.80966830182971	"GSE29048"	"pdx1_intestinal_epithelium"
"Grid2"	-0.3280775	0.00109	0.4267186	-2.96257350205938	"GSE29048"	"pdx1_intestinal_epithelium"
"0710001A04Rik"	-0.3283775	0.0211	0.6601844	-1.67571754470231	"GSE29048"	"pdx1_intestinal_epithelium"
"Gm6756///Phgdh"	-0.3295775	0.0109	0.6002057	-1.96257350205938	"GSE29048"	"pdx1_intestinal_epithelium"
"Bola3"	-0.329815	0.0135	0.6258575	-1.86966623150499	"GSE29048"	"pdx1_intestinal_epithelium"
"1500015O10Rik"	-0.3298675	0.0104	0.6002057	-1.98296666070122	"GSE29048"	"pdx1_intestinal_epithelium"
"Tnk1"	-0.3301125	0.0104	0.6002057	-1.98296666070122	"GSE29048"	"pdx1_intestinal_epithelium"
"Ank"	-0.3304625	0.0376	0.6864125	-1.42481215507234	"GSE29048"	"pdx1_intestinal_epithelium"
"Eya2"	-0.3309475	0.0155	0.6323735	-1.80966830182971	"GSE29048"	"pdx1_intestinal_epithelium"
"Asgr1"	-0.3326225	0.00106	0.4250031	-2.97469413473523	"GSE29048"	"pdx1_intestinal_epithelium"
